delay,prediction,error,priority
0.0010664258,7.169739e-05,-0.00099472841180643,0
0.00054397585,7.010856e-05,-0.0004738672908427663,0
2.5177002e-05,6.97158e-05,4.4538800965220065e-05,0
0.0022228223000000003,7.146335e-05,-0.002151358950259048,0
0.00054244994,7.161065e-05,-0.0004708392884971486,0
0.00054244994,7.122533e-05,-0.00047122460866048054,0
0.0009854258000000001,7.2685296e-05,-0.0009127405041094491,0
0.0010834258000000001,7.1426315e-05,-0.001011999484883304,0
0.0007344258,7.2346025e-05,-0.0006620797747370407,0
0.00054397585,7.162487e-05,-0.0004723509812759705,0
0.00054244994,7.2280025e-05,-0.00047016991494855896,0
0.00054397585,7.316846e-05,-0.0004708073868681215,0
0.00054397585,7.157442e-05,-0.00047240143276606724,0
0.00054244994,7.165112e-05,-0.0004707988196208985,0
0.00054244994,7.200297e-05,-0.00047044696886259184,0
0.00054244994,7.0629096e-05,-0.0004718208442831324,0
0.00054397585,7.198055e-05,-0.00047199530336395875,0
0.0015504016,7.195475e-05,-0.001478446846633701,0
0.0010644258,7.33689e-05,-0.000991056898787766,0
0.00054244994,7.145692e-05,-0.0004709930222055787,0
0.00054244994,7.1889546e-05,-0.00047056039376583935,0
0.00054244994,7.136491e-05,-0.00047108502668961004,0
0.0013288757999999998,7.298125e-05,-0.0012558945472575342,0
0.0018739032999999998,7.1962146e-05,-0.0018019411542607648,0
0.0009429516499999999,7.1836585e-05,-0.0008711150654613129,0
0.00054397585,7.141463e-05,-0.0004725612200712323,0
0.0007894258,7.183542e-05,-0.0007175903796145313,0
2.5177002e-05,7.159542e-05,4.641842092356491e-05,0
0.00054397585,7.1937335e-05,-0.0004720385152762294,0
0.0009938999,6.969334e-05,-0.0009242065579159349,0
0.0018248516,7.144157e-05,-0.001753410027200187,0
0.0006984258,7.160038e-05,-0.0006268254221492998,0
0.0014024016,7.156374e-05,-0.0013308378565958872,0
0.0017388515,7.1950606e-05,-0.001666900893929541,0
0.0007214258,7.214523e-05,-0.0006492805693393193,0
0.00054244994,7.153999e-05,-0.00047090995259749756,0
0.00054244994,7.1375114e-05,-0.00047107482579703496,0
0.0005848998999999999,7.066584e-05,-0.0005142340606971807,0
0.00054397585,7.0095426e-05,-0.0004738804239462599,0
0.00054397585,7.028468e-05,-0.0004736911690127574,0
0.00054244994,7.105025e-05,-0.00047139969002855063,0
0.0010824258,7.0515445e-05,-0.001011910354741066,0
0.00054397585,7.102569e-05,-0.0004729501563854985,0
0.0013018757,7.076407e-05,-0.0012311116279934318,0
0.0010664258,7.2338225e-05,-0.0009940875745636031,0
0.0012774016,7.0644914e-05,-0.0012067566863512792,0
0.0017263257000000001,6.999533e-05,-0.0016563303692951584,0
0.00054397585,7.057185e-05,-0.0004734040015176408,0
0.0005524258,7.106827e-05,-0.0004813575274815403,0
0.0015748758,7.133501e-05,-0.0015035407908754043,0
0.0007634258,7.098237e-05,-0.0006924434274371334,0
0.00054244994,7.0858616e-05,-0.000471591324200193,0
0.0015544016,7.05889e-05,-0.001483812696672993,0
0.00054397585,7.09152e-05,-0.0004730606490778275,0
0.00054397585,7.0166025e-05,-0.0004738098253295295,0
0.00054244994,7.080925e-05,-0.00047164069157260523,0
0.00054397585,7.09209e-05,-0.0004730549520030156,0
0.0015413498000000003,7.0285896e-05,-0.0014710639039278361,0
0.00054244994,7.090618e-05,-0.0004715437612652691,0
0.00054397585,7.116977e-05,-0.00047280607787282243,0
0.00054244994,7.123927e-05,-0.00047121066792569176,0
0.00054397585,7.176349e-05,-0.00047221235973150507,0
0.00054244994,7.101572e-05,-0.00047143422172338755,0
0.00011215209999999997,7.0379574e-05,-4.177252597355318e-05,0
0.00054244994,7.156395e-05,-0.00047088599286907405,0
0.00092870946,7.2261144e-05,-0.0008564483160585678,0
0.00054397585,7.1585295e-05,-0.00047239055520943403,0
0.0010128999000000001,7.086408e-05,-0.0009420358199560249,0
0.00054397585,7.087843e-05,-0.00047309742176760957,0
0.0008474258,7.121507e-05,-0.0007762107277607165,0
0.00054244994,7.131704e-05,-0.00047113290249071137,0
0.00054244994,7.028487e-05,-0.00047216506983785943,0
0.00054397585,7.132081e-05,-0.0004726550435446672,0
0.00025558472,7.027398e-05,-0.00018531074194640785,0
0.00054244994,7.1197035e-05,-0.0004712529048596421,0
0.00034332275,7.168769e-05,-0.00027163506065792963,0
2.5177002e-05,7.097301e-05,4.5796006405417205e-05,0
0.0006489517,7.081129e-05,-0.0005781404070285156,0
0.0012854016,7.0697155e-05,-0.0012147044449756094,0
2.5177002e-05,7.2289906e-05,4.7112903801881106e-05,0
0.00054397585,7.146459e-05,-0.00047251126334625334,0
0.0007113234599999999,7.178463e-05,-0.0006395388330746358,0
0.00054397585,7.159042e-05,-0.00047238543293527365,0
0.00054397585,7.141959e-05,-0.00047255625786813945,0
0.0015424016,7.16646e-05,-0.0014707369972714395,0
0.0009738999000000001,7.014069e-05,-0.0009037592102139421,0
0.0014144016,7.1754264e-05,-0.0013426473356457599,0
0.00054244994,7.178405e-05,-0.0004706658878752874,0
0.00095942576,7.1903654e-05,-0.0008875221056840254,0
0.00054244994,7.041724e-05,-0.0004720326983409846,0
0.0011083499,7.014644e-05,-0.001038203462207427,0
0.00054397585,6.992548e-05,-0.0004740503684882544,0
0.00054397585,7.13084e-05,-0.0004726674490523994,0
0.00054397585,7.183467e-05,-0.0004721411790381655,0
0.00054397585,7.216526e-05,-0.00047181058862800747,0
0.00054397585,7.18274e-05,-0.0004721484477198221,0
0.00054244994,7.2803516e-05,-0.0004696464243501337,0
0.00054244994,7.141448e-05,-0.0004710354628663422,0
0.00054397585,7.243553e-05,-0.00047154032318242863,0
0.00054244994,7.215761e-05,-0.0004702923329354176,0
0.00054397585,7.1994065e-05,-0.0004719817846347116,0
0.00054244994,7.163278e-05,-0.0004708171623100439,0
0.00054244994,7.2396826e-05,-0.0004700531140009785,0
0.0007345355,7.264619e-05,-0.0006618893123816252,0
0.00054397585,7.260739e-05,-0.000471368457787624,0
0.00054244994,7.30323e-05,-0.0004694176391389133,0
0.00054397585,7.1959395e-05,-0.0004720164545727432,0
0.00054397585,7.315749e-05,-0.00047081835901220366,0
0.00054397585,7.256868e-05,-0.00047140717315808907,0
0.00054244994,7.289636e-05,-0.0004695535831309767,0
0.00025634763999999997,7.208391e-05,-0.00018426373111009162,0
0.00054244994,7.2372255e-05,-0.0004700776849098416,0
0.00054397585,7.295126e-05,-0.0004710245887548201,0
0.00054244994,7.214827e-05,-0.0004703016679890366,0
0.00054397585,7.2838666e-05,-0.00047113718419889957,0
0.00054244994,7.278772e-05,-0.0004696622204541141,0
0.00054244994,7.24027e-05,-0.00047004724230318383,0
0.00054397585,7.325343e-05,-0.00047072241823510304,0
4.2343139999999994e-05,7.242195e-05,3.007880988066331e-05,0
0.00054397585,7.206336e-05,-0.0004719124884143941,0
0.00054244994,7.2149254e-05,-0.0004703006857347587,0
0.00054397585,7.229037e-05,-0.0004716854785368316,0
0.00054397585,7.201446e-05,-0.00047196139012551904,0
0.00054397585,7.1188355e-05,-0.0004727874950770758,0
0.00054244994,7.1800445e-05,-0.00047064949514278264,0
0.00054397585,7.288623e-05,-0.00047108962126397565,0
0.00054397585,7.1523355e-05,-0.0004724524954366036,0
0.00054244994,7.2765164e-05,-0.00046968477592271806,0
0.00054244994,7.1354785e-05,-0.000471095154822609,0
0.00054244994,7.2067036e-05,-0.00047038290405579896,0
0.00054397585,7.294705e-05,-0.0004710288015342787,0
0.00054397585,7.072881e-05,-0.00047324703728403,0
0.00054244994,7.299147e-05,-0.0004694584718130441,0
0.00054397585,7.18676e-05,-0.0004721082480540037,0
0.00054397585,7.21832e-05,-0.0004717926533924885,0
0.00054397585,7.174608e-05,-0.0004722297710980758,0
0.0009115327000000001,7.1462906e-05,-0.0008400697940924623,0
0.0009413194000000001,7.161705e-05,-0.0008697023529304058,0
0.00054397585,7.317836e-05,-0.0004707974915657662,0
0.00054397585,7.1169175e-05,-0.0004728066745013468,0
0.00054244994,7.28261e-05,-0.00046962383977769927,0
0.00054397585,7.142773e-05,-0.0004725481233475268,0
2.5177002e-05,7.1552975e-05,4.6375972986843766e-05,0
0.00054244994,7.135096e-05,-0.00047109898197631405,0
0.00054397585,7.2682924e-05,-0.00047129292607163116,0
0.00054397585,7.179443e-05,-0.00047218142235972956,0
0.00054397585,7.292606e-05,-0.0004710497926719956,0
0.00054397585,7.2595074e-05,-0.0004713807759838648,0
0.00054397585,7.329663e-05,-0.00047067922087474763,0
0.00054397585,7.3026924e-05,-0.0004709489260715902,0
0.0008877201499999999,7.478163e-05,-0.0008129385197535655,0
0.00054695597,7.2183386e-05,-0.0004747725842175906,0
0.00054397585,7.345657e-05,-0.00047051928077447265,0
0.00054244994,7.370485e-05,-0.0004687450932728039,0
0.00032806396000000003,7.32266e-05,-0.0002548373619667842,0
0.00054397585,7.579569e-05,-0.0004681801622649193,0
0.00054397585,7.332127e-05,-0.0004706545772063084,0
0.00054244994,7.453681e-05,-0.0004679131311753677,0
0.0007419833,7.2822455e-05,-0.000669160845032464,0
0.00054244994,7.3832125e-05,-0.00046861781494625897,0
0.00054244994,7.424514e-05,-0.00046820480248824746,0
0.00054244994,7.438041e-05,-0.00046806952788428456,0
0.00054397585,7.2655086e-05,-0.00047132076388546303,0
0.00054397585,7.433306e-05,-0.00046964278981643766,0
0.00054397585,7.3914016e-05,-0.00047006183404331133,0
0.00054397585,7.2722636e-05,-0.00047125321389497295,0
0.00054244994,7.389692e-05,-0.00046855302254370467,0
0.00011215209999999997,7.350609e-05,-3.8646010606950494e-05,0
0.00054397585,7.3994146e-05,-0.0004699817039221063,0
0.00054244994,7.27198e-05,-0.0004697301415184425,0
0.00054244994,7.337032e-05,-0.0004690796199760312,0
0.00054397585,7.482949e-05,-0.00046914635850437954,0
0.0009632872,7.491314e-05,-0.0008883740568196893,0
2.5177002e-05,7.343537e-05,4.825836508503962e-05,0
0.00054244994,7.390025e-05,-0.00046854969015511737,0
0.00054244994,7.392312e-05,-0.000468526821820336,0
0.00054397585,7.430959e-05,-0.000469666262055701,0
0.00054244994,7.414292e-05,-0.0004683070224167691,0
0.00054397585,7.4250376e-05,-0.00046972547379876524,0
0.00054244994,7.336587e-05,-0.00046908407286209107,0
0.00054244994,7.486279e-05,-0.00046758714644637943,0
0.00054244994,7.381346e-05,-0.00046863647777753935,0
0.00054244994,7.408113e-05,-0.00046836880984882877,0
0.00054244994,7.316725e-05,-0.00046928269195304305,0
0.00054244994,7.317571e-05,-0.00046927423001433776,0
0.00054397585,7.2674986e-05,-0.00047130086414138824,0
0.00054397585,7.434126e-05,-0.0004696345898122065,0
0.00054244994,7.3345596e-05,-0.0004691043436800042,0
0.00054397585,7.440988e-05,-0.0004695659702559471,0
0.00054244994,7.36569e-05,-0.00046879304183348135,0
0.00054397585,7.437567e-05,-0.000469600181808649,0
0.0007091959,7.2444454e-05,-0.000636751445582436,0
0.00054397585,7.326708e-05,-0.00047070876853861883,0
0.00054244994,7.4191375e-05,-0.00046825856453905866,0
0.00054244994,7.517594e-05,-0.0004672739965066226,0
0.00054397585,7.323988e-05,-0.00047073597334413827,0
0.00025558472,7.3249124e-05,-0.00018233559560201063,0
0.00054397585,7.237063e-05,-0.00047160521744838953,0
0.00054244994,7.3038995e-05,-0.00046941094525790826,0
0.00054244994,7.35632e-05,-0.0004688867416156368,0
0.00054244994,7.3447336e-05,-0.00046900260396468506,0
0.00054397585,7.276202e-05,-0.0004712138291364074,0
0.00054244994,7.3609575e-05,-0.000468840364661804,0
0.00054244994,7.4304226e-05,-0.0004681457144364627,0
0.0035292015,7.019794e-05,-0.003459003562979434,0
0.00054244994,7.0108195e-05,-0.00047234174464064703,0
0.0008094258000000001,7.143293e-05,-0.0007379928710378327,0
0.00054397585,6.928065e-05,-0.0004746952002318114,0
0.0028047515,7.0997085e-05,-0.0027337544154508375,0
0.00088295166,6.889161e-05,-0.0008140600484094841,0
0.00054397585,6.745043e-05,-0.00047652541643795595,0
0.0022303014999999994,6.75926e-05,-0.002162708901502132,0
0.0010674258,6.797201e-05,-0.0009994537894163831,0
0.00054244994,6.819773e-05,-0.0004742522073833184,0
0.0016818516,6.9394206e-05,-0.0016124573943613269,0
0.00054244994,6.9232156e-05,-0.00047321778448930994,0
0.0020933775,6.9049514e-05,-0.0020243279855773413,0
0.00054244994,6.789299e-05,-0.00047455695359203086,0
0.00034332275,6.797876e-05,-0.00027534398732771725,0
0.00054244994,6.67329e-05,-0.0004757170395499939,0
0.0008374257600000001,6.830852e-05,-0.0007691172363767274,0
0.00054244994,7.023152e-05,-0.0004722184171590866,0
0.00054397585,7.119428e-05,-0.00047278157244757786,0
0.0007644258000000001,6.964905e-05,-0.0006947767466699325,0
0.0010834258000000001,6.8171794e-05,-0.001015254006172213,0
0.00054244994,7.008808e-05,-0.00047236186266345025,0
0.0009554258,6.9935784e-05,-0.0008854900157322728,0
0.0009774258,6.9728485e-05,-0.0009076973150406583,0
0.0010334258,7.186369e-05,-0.0009615621125192001,0
0.0010639516,6.928999e-05,-0.0009946616079022348,0
0.00054244994,6.755123e-05,-0.00047489871259712667,0
0.00054397585,7.049574e-05,-0.00047348010803428516,0
0.0009339516400000002,7.013773e-05,-0.0008638139115286912,0
0.0023033016,6.873846e-05,-0.002234563140041305,0
0.00054244994,6.9463145e-05,-0.00047298679466293246,0
4.2343139999999994e-05,7.101293e-05,2.8669791584846235e-05,0
0.0015918757,7.008176e-05,-0.0015217939381946593,0
0.0009244673,6.94081e-05,-0.0008550591972822837,0
0.00054244994,7.174376e-05,-0.00047070618212855474,0
0.00054397585,6.728192e-05,-0.00047669392761630043,0
0.0018258515,6.950142e-05,-0.0017563500831258819,0
0.00054244994,7.142021e-05,-0.00047102972941174225,0
0.0019703775,6.876321e-05,-0.0019016142872335016,0
0.00092595164,6.994288e-05,-0.0008560087616735989,0
0.0008934258,7.1469316e-05,-0.0008219564839738042,0
0.00054397585,6.859186e-05,-0.0004753839933112733,0
0.0023905903,6.9271344e-05,-0.0023213189561815998,0
0.0010514258,6.950109e-05,-0.0009819247105439745,0
0.0012024016,6.992926e-05,-0.0011324723422662527,0
0.00054244994,6.902922e-05,-0.00047342071822312713,0
0.0008648999,6.769557e-05,-0.0007972043321499765,0
0.0007904258,7.018885e-05,-0.0007202369506504938,0
0.0018928515,6.9584996e-05,-0.0018232665042007678,0
0.0010684258,7.110852e-05,-0.0009973172768840187,0
0.0015398515,6.9074056e-05,-0.0014707774437723085,0
0.00054244994,7.044285e-05,-0.00047200708697018267,0
0.0021478792,6.909523e-05,-0.0020787839707356514,0
0.00054397585,7.0688206e-05,-0.0004732876444034748,0
0.0025828031,7.172573e-05,-0.0025110773719515225,0
0.0013638757,6.949744e-05,-0.001294378263074697,0
0.0019923775,7.067476e-05,-0.001921702740373146,0
0.00054244994,6.890106e-05,-0.00047354887694054336,0
0.0009364257600000002,7.07071e-05,-0.0008657186587415509,0
0.00054244994,6.949869e-05,-0.0004729512516099872,0
0.00054244994,7.027734e-05,-0.0004721726004539901,0
0.00054244994,7.026324e-05,-0.0004721867012598464,0
0.0008278999000000001,6.977166e-05,-0.0007581282395081759,0
0.0016884363,7.0620685e-05,-0.0016178156152901345,0
0.00025558472,6.893816e-05,-0.00018664655683266863,0
0.0017647493,7.0139984e-05,-0.0016946093159818307,0
0.00054397585,6.7787034e-05,-0.0004761888160868086,0
0.00054397585,7.0049486e-05,-0.00047392636434263587,0
0.0010834258000000001,6.9795075e-05,-0.0010136307254765735,0
0.00054397585,6.936169e-05,-0.00047461416061590463,0
0.0007724258,6.776153e-05,-0.0007046642683182463,0
0.00054244994,6.895334e-05,-0.00047349659918508545,0
0.0010844258,6.9116e-05,-0.0010153097978766628,0
0.00054397585,6.976017e-05,-0.00047421567824524865,0
0.00054397585,6.903975e-05,-0.0004749360999124594,0
0.0015109275000000002,7.158882e-05,-0.0014393386763699913,0
0.00054244994,7.135421e-05,-0.0004710957296232605,0
0.0010394257,7.2049465e-05,-0.0009673762354934373,0
0.00054244994,6.980081e-05,-0.00047264913202197344,0
0.00054397585,7.097435e-05,-0.0004730015028183818,0
0.00054397585,7.0225455e-05,-0.00047375039530773684,0
0.0012174016,6.9516e-05,-0.0011478856021068231,0
0.0008704258,7.038941e-05,-0.0008000363888788589,0
0.0010184258,6.9690235e-05,-0.0009487355647498361,0
0.00054397585,6.93393e-05,-0.00047463654873748347,0
0.0014218757999999998,6.9611626e-05,-0.0013522641741958996,0
0.0010254257,6.8976115e-05,-0.000956449585437753,0
0.00054397585,6.9146416e-05,-0.0004748294343738355,0
0.00054244994,6.924863e-05,-0.00047320131172127143,0
2.5177002e-05,7.011598e-05,4.4938978634000154e-05,0
0.0014714017,7.129673e-05,-0.0014001049696884126,0
0.00054244994,7.10428e-05,-0.00047140714060914756,0
0.00054397585,7.067223e-05,-0.0004733036224063955,0
0.00086595165,7.0039125e-05,-0.0007959125253062785,0
0.00054244994,6.965395e-05,-0.0004727959899504581,0
0.00054244994,7.062292e-05,-0.00047182702157114685,0
2.5177002e-05,6.875631e-05,4.357930588272247e-05,0
0.00054397585,7.1433504e-05,-0.00047254234623718113,0
0.0010024258,7.1911476e-05,-0.0009305143240295902,0
0.00054397585,7.0636896e-05,-0.00047333895445657,0
0.0015519275,7.1028815e-05,-0.001480898684999682,0
0.0008054258,6.933921e-05,-0.0007360865933249324,0
0.00054397585,7.134099e-05,-0.00047263486003824547,0
0.00054397585,6.971172e-05,-0.0004742641288470015,0
0.0010674258,7.05432e-05,-0.0009968825969627678,0
0.00025558472,7.1550574e-05,-0.0001840341460791689,0
0.0013958757,7.1748655e-05,-0.0013241270454090804,0
0.00054397585,6.89503e-05,-0.0004750255505353682,0
2.5177002e-05,6.8864676e-05,4.368767399542812e-05,0
0.0009844258,6.86052e-05,-0.0009158205992050089,0
0.0010218999,7.128209e-05,-0.0009506178089151323,0
0.0014524016,6.9368696e-05,-0.0013830329038687222,0
0.00054244994,7.295973e-05,-0.0004694902095401572,0
0.0008039516400000001,7.0181864e-05,-0.0007337697755698035,0
0.00054397585,6.908003e-05,-0.0004748958202111073,0
0.0018788516,6.79445e-05,-0.0018109070998121224,0
0.0013628757000000002,7.109747e-05,-0.0012917782290636348,0
0.00054244994,6.912284e-05,-0.00047332709847650544,0
0.0009694846,7.024719e-05,-0.0008992374120223433,0
0.00054244994,6.934011e-05,-0.0004731098311061883,0
0.00054397585,7.0667025e-05,-0.00047330882471608967,0
0.0010414257000000001,6.8024754e-05,-0.0009734009459996381,0
0.0013193499000000001,6.716898e-05,-0.0012521809223063455,0
0.0010679517,6.851593e-05,-0.0009994357679289773,0
2.5177002e-05,6.993739e-05,4.476039025436002e-05,0
0.0005998999,6.9272595e-05,-0.0005306273047168903,0
0.00054244994,6.875955e-05,-0.0004736903870401816,0
0.00089042576,7.068408e-05,-0.000819741679871442,0
0.00054244994,6.944602e-05,-0.00047300392226715625,0
0.00054244994,7.139405e-05,-0.00047105588647936524,0
0.00054397585,6.9782305e-05,-0.0004741935447821863,0
0.0009969517,7.002403e-05,-0.000926927672918328,0
0.00054397585,6.978827e-05,-0.00047418757849694267,0
0.00030002857000000003,6.940471e-05,-0.000230623857878532,0
0.0015888757999999998,6.911335e-05,-0.0015197624536011918,0
0.0010679517,6.924099e-05,-0.0009987107114767663,0
2.5177002e-05,6.8426816e-05,4.324981414216417e-05,0
0.00054244994,6.952025e-05,-0.00047292969294757635,0
0.0015718758,6.753949e-05,-0.0015043363087167583,0
0.00054397585,6.954718e-05,-0.00047442866735248864,0
0.0007359516499999999,6.917656e-05,-0.0006667750900814398,0
0.00054397585,6.8703084e-05,-0.0004752727657472253,0
0.00054244994,6.9832546e-05,-0.00047261739429486037,0
0.0021043257,6.8141126e-05,-0.0020361845743335568,0
0.0013878757999999998,7.016246e-05,-0.0013177133405487603,0
0.00054244994,6.876029e-05,-0.0004736896521684626,0
0.0014814016,7.0540416e-05,-0.001410861183654534,0
0.0015339275,6.899114e-05,-0.0014649363605852797,0
0.0008284258,7.118414e-05,-0.0007572416578565344,0
0.00054397585,6.958527e-05,-0.0004743905777143784,0
0.0018768514999999999,6.950623e-05,-0.0018073452664419411,0
2.5177002e-05,7.0788796e-05,4.561179371054131e-05,0
0.00054244994,6.896319e-05,-0.00047348674753847585,0
0.0009834258,6.947321e-05,-0.0009139525920135521,0
0.00054397585,6.971582e-05,-0.0004742600324828647,0
0.00054244994,6.916463e-05,-0.0004732853126519272,0
0.00054397585,6.9854126e-05,-0.0004741217238045767,0
0.00054397585,6.908448e-05,-0.0004748913673250474,0
0.0012938757000000001,7.1742856e-05,-0.001222132844347299,0
0.0014008757,7.0681344e-05,-0.001330194355631505,0
2.5177002e-05,6.997932e-05,4.480232159809056e-05,0
0.0010579517,6.690817e-05,-0.0009910435290070257,0
0.0018508516000000001,6.9209535e-05,-0.0017816420654415326,0
0.0027872773,6.8252055e-05,-0.002719025245083771,0
0.0010464258,6.878605e-05,-0.0009776397480025507,0
0.0015114016,6.730133e-05,-0.0014441002726373435,0
0.0013848757,7.006857e-05,-0.001314807129505814,0
0.00067795167,6.696292e-05,-0.0006109887474259791,0
0.00054397585,7.218298e-05,-0.00047179287167121694,0
0.00054244994,7.310507e-05,-0.00046934487228681386,0
0.00054244994,7.290105e-05,-0.00046954889013831557,0
0.00054244994,7.2329996e-05,-0.00047011994367166475,0
0.00054397585,7.245017e-05,-0.0004715256766797513,0
0.00054397585,7.157108e-05,-0.00047240477243061215,0
2.5177002e-05,7.2353374e-05,4.717637198014963e-05,0
0.00054244994,7.177638e-05,-0.00047067355673461274,0
0.00054397585,7.204287e-05,-0.00047193297751103565,0
0.00054244994,7.144253e-05,-0.00047100740677378193,0
0.00054397585,7.211419e-05,-0.0004718616585745014,0
0.00054397585,7.205843e-05,-0.00047191742151365653,0
0.00054244994,7.1514616e-05,-0.0004709353238616982,0
0.00054397585,7.3018506e-05,-0.0004709573443545498,0
0.0008964664999999998,7.225779e-05,-0.0008242087102750277,0
0.00054244994,7.2852905e-05,-0.0004695970351498486,0
0.00054397585,7.204231e-05,-0.00047193353775977194,0
0.00054397585,7.174587e-05,-0.0004722299821008466,0
0.00054397585,7.223254e-05,-0.0004717433078479491,0
0.00011291503999999999,7.141593e-05,-4.149910767481937e-05,0
0.00054244994,7.272564e-05,-0.0004697242989244783,0
0.00054397585,7.1403876e-05,-0.0004725719739365861,0
0.00054244994,7.25842e-05,-0.000469865743540498,0
0.00054244994,7.203437e-05,-0.00047041557310548664,0
0.00054397585,7.254299e-05,-0.00047143285728846714,0
0.00054244994,7.289431e-05,-0.0004695556276750663,0
0.00062817,7.2497925e-05,-0.0005556720745699294,0
0.00054244994,7.218954e-05,-0.00047026039875744895,0
0.0006076578,7.263428e-05,-0.0005350235231242396,0
0.00054244994,7.137083e-05,-0.0004710791113360697,0
0.00054397585,7.303384e-05,-0.0004709420066358991,0
2.5177002e-05,7.236447e-05,4.718746781551126e-05,0
0.00054244994,7.172368e-05,-0.00047072625649561227,0
0.00054397585,7.207977e-05,-0.00047189608112997413,0
0.00054244994,7.161884e-05,-0.00047083110304483265,0
0.0011378534,7.310743e-05,-0.0010647459676005892,0
0.0005889407499999999,7.213956e-05,-0.0005168011873103006,0
0.00054244994,7.331605e-05,-0.0004691338913438754,0
0.00054244994,7.214665e-05,-0.00047030329052758456,0
